protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
tcp,0.9,517,0.33,1,1,1,0.88,normal
icmp,135.81,1409,1.0,1,1,1,1.0,pingofdeath
icmp,1.0,64,0.7,14,1,1,1.0,ipsweep
udp,1414.91,62,1.0,1,1,1,0.0,udpflood
icmp,0.54,78,0.94,16,1,1,1.0,ipsweep
tcp,0.59,54,0.2,1,926,926,1.0,tcpsynflood
tcp,0.72,54,0.17,1,458,458,1.0,tcpsynflood
udp,0.47,312,1.0,1,67,1,1.0,normal
icmp,5712.71,106,0.25,1,1,1,1.0,icmpflood
icmp,0.23,98,0.89,9,1,1,1.0,ipsweep
icmp,102.66,1355,0.5,1,1,1,1.0,pingofdeath
tcp,0.0,432,0.33,1,1,1,0.93,normal
udp,0.08,167,1.0,2,15,1,1.0,normal
tcp,0.62,54,1.0,1,1111,1111,1.0,tcpsynflood
tcp,1.06,74,0.2,1,111,1,1.0,portscan
tcp,7.48,517,1.0,1,1,1,0.88,normal
udp,3299.21,42,0.2,1,1,1,0.0,udpflood
icmp,49.39,1476,0.5,1,1,1,1.0,pingofdeath
tcp,0.26,58,1.0,1,609,1,1.0,portscan
udp,0.47,42,1.0,1,770,1,0.0,portscan
tcp,1.43,578,1.0,1,2,1,1.0,normal
udp,14658.23,62,0.25,1,1,1,0.0,udpflood
tcp,0.48,312,1.0,1,3,1,1.0,normal
icmp,0.76,98,0.83,18,1,1,1.0,ipsweep
icmp,1048.28,98,0.33,1,1,1,1.0,icmpflood
icmp,168.76,1311,0.2,1,1,1,1.0,pingofdeath
icmp,114.07,1490,1.0,1,1,1,1.0,pingofdeath
icmp,230.9,1424,0.33,1,1,1,0.99,pingofdeath
udp,0.11,132,1.0,1,29,1,1.0,normal
icmp,4588.85,106,0.33,1,1,1,1.0,icmpflood
udp,3789.32,42,0.33,1,1,1,0.0,udpflood
udp,0.77,91,0.5,1,72,3,0.0,portscan
icmp,2539.93,42,1.0,1,1,1,1.0,icmpflood
tcp,0.58,54,1.0,1,134,134,1.0,tcpsynflood
icmp,1072.82,42,0.17,1,1,1,0.82,icmpflood
udp,13746.96,62,0.33,1,1,1,0.0,udpflood
tcp,0.62,266,1.0,1,2,1,1.0,normal
icmp,0.21,98,0.89,9,1,1,0.75,ipsweep
icmp,0.96,98,0.67,11,1,1,1.0,ipsweep
tcp,0.46,54,1.0,1,191,191,1.0,tcpsynflood
udp,7569.43,42,1.0,1,1,1,0.0,udpflood
tcp,0.88,84,1.0,1,111,111,1.0,tcpsynflood
tcp,2.14,935,1.0,1,1,1,0.89,normal
icmp,1.0,98,1.0,20,1,1,1.0,ipsweep
tcp,0.44,108,0.33,1,988,988,0.33,tcpsynflood
tcp,0.47,54,0.5,1,245,245,1.0,tcpsynflood
tcp,4.84,569,1.0,1,2,1,0.86,normal
icmp,152.21,1387,0.25,1,1,1,1.0,pingofdeath
udp,647.7,62,0.5,1,1,1,0.0,udpflood
icmp,1652.31,106,1.0,1,1,1,1.0,icmpflood
udp,892.01,42,1.0,1,1,1,0.0,udpflood
icmp,1.14,98,1.0,11,1,1,0.5,ipsweep
udp,0.15,141,1.0,1,23,1,1.0,normal
udp,10607.55,62,1.0,1,1,1,0.0,udpflood
udp,3953.94,62,1.0,1,1,1,0.0,udpflood
udp,0.89,42,0.5,1,996,4,0.0,portscan
tcp,0.15,54,0.25,1,351,351,1.0,tcpsynflood
udp,0.1,160,1.0,2,12,1,1.0,normal
udp,3155.83,42,0.25,1,1,1,0.0,udpflood
tcp,0.81,54,0.2,1,129,129,1.0,tcpsynflood
tcp,42.39,1849,0.5,1,1,1,0.8,normal
icmp,118149.18,42,0.2,1,1,1,1.0,icmpflood
tcp,0.63,417,0.33,1,4,1,1.0,normal
tcp,0.98,58,0.2,1,509,1,1.0,portscan
udp,0.25,150,1.0,1,67,1,1.0,normal
tcp,2.07,1258,1.0,1,1,1,1.0,normal
tcp,0.29,74,1.0,1,548,1,1.0,portscan
icmp,1035.89,98,0.33,1,1,1,1.0,icmpflood
icmp,0.24,98,0.86,22,1,1,1.0,ipsweep
tcp,0.1,54,1.0,1,2,1,1.0,normal
tcp,0.74,54,1.0,1,1133,1133,1.0,tcpsynflood
udp,7232.11,62,1.0,1,1,1,0.0,udpflood
tcp,1.03,54,1.0,1,853,853,1.0,tcpsynflood
udp,0.42,42,1.0,1,1222,4,0.0,portscan
udp,1005.03,42,0.33,1,1,1,0.0,udpflood
udp,0.07,150,0.33,1,63,1,1.0,normal
udp,1.01,42,1.0,1,191,8,0.0,portscan
icmp,0.72,98,0.69,13,1,1,1.0,ipsweep
udp,4325.09,62,1.0,1,1,1,0.0,udpflood
udp,0.14,173,1.0,2,12,1,1.0,normal
tcp,0.85,54,1.0,1,1,1,1.0,normal
icmp,0.27,98,0.85,11,1,1,1.0,ipsweep
udp,0.17,147,1.0,1,67,1,1.0,normal
icmp,207.5,1428,0.67,2,1,1,1.0,pingofdeath
icmp,0.27,98,0.83,17,1,1,0.88,ipsweep
icmp,469.69,98,0.25,1,1,1,0.55,icmpflood
icmp,3316.57,79,0.33,1,1,1,1.0,icmpflood
udp,2326.36,62,1.0,1,1,1,0.0,udpflood
udp,0.22,158,1.0,2,15,1,0.33,normal
udp,1355.84,62,1.0,1,1,1,0.0,udpflood
icmp,1104.61,98,0.2,1,1,1,1.0,icmpflood
tcp,0.47,54,1.0,1,1246,1246,1.0,tcpsynflood
udp,1213.53,42,1.0,1,1,1,0.0,udpflood
udp,4186.31,62,0.5,1,1,1,0.0,udpflood
tcp,0.51,54,1.0,1,342,342,1.0,tcpsynflood
tcp,1.12,142,0.5,1,3,1,1.0,normal
icmp,460.33,98,0.2,1,1,1,0.97,icmpflood
tcp,0.58,54,1.0,1,347,347,1.0,tcpsynflood
icmp,11.65,1428,0.2,1,1,1,1.0,pingofdeath
icmp,5253.6,106,0.33,1,1,1,1.0,icmpflood
icmp,132.15,1469,1.0,1,1,1,1.0,pingofdeath
tcp,0.72,54,0.2,1,636,636,1.0,tcpsynflood
icmp,1.01,98,0.9,9,1,1,1.0,ipsweep
icmp,7526.55,90,0.5,1,1,1,1.0,icmpflood
icmp,0.26,64,0.7,13,1,1,1.0,ipsweep
icmp,274.92,98,0.33,1,1,1,1.0,icmpflood
icmp,0.72,98,0.69,9,1,1,1.0,ipsweep
tcp,1.07,56,1.0,1,533,533,0.45,tcpsynflood
icmp,27.38,98,1.0,1,1,1,1.0,normal
icmp,167.69,1412,1.0,1,1,1,1.0,pingofdeath
udp,0.13,184,0.33,1,67,1,1.0,normal
udp,1.08,90,1.0,1,202,7,0.0,portscan
tcp,0.71,53,0.5,1,1115,1115,1.0,tcpsynflood
udp,13119.6,42,1.0,1,1,1,0.0,udpflood
udp,0.29,42,0.5,1,140,6,0.0,portscan
udp,4254.41,60,1.0,1,1,1,0.0,udpflood
tcp,0.19,54,0.5,1,263,263,1.0,tcpsynflood
tcp,0.44,54,1.0,1,294,294,1.0,tcpsynflood
icmp,1878.89,106,1.0,1,1,1,1.0,icmpflood
udp,0.81,42,0.17,1,1055,5,0.0,portscan
tcp,8.4,2769,1.0,1,12,1,0.89,normal
tcp,0.61,74,1.0,1,921,2,1.0,portscan
icmp,2358.62,42,1.0,1,1,1,0.96,icmpflood
udp,9949.03,62,1.0,1,1,1,0.0,udpflood
icmp,0.83,98,0.9,15,1,1,1.0,ipsweep
icmp,0.2,67,1.0,13,1,1,1.0,ipsweep
tcp,0.74,517,0.33,1,2,1,1.0,normal
icmp,1721.54,42,0.5,1,1,1,1.0,icmpflood
icmp,0.21,98,0.88,13,1,1,1.0,ipsweep
tcp,0.35,74,1.0,1,751,1,1.0,portscan
icmp,0.62,62,1.0,21,1,1,1.0,ipsweep
tcp,0.21,74,0.5,1,1101,1,1.0,portscan
icmp,131.45,1500,1.0,1,1,1,1.0,pingofdeath
icmp,10433.82,42,0.5,1,1,1,1.0,icmpflood
icmp,8482.38,42,0.12,1,1,1,0.93,icmpflood
udp,18326.63,62,0.5,1,1,1,0.0,udpflood
icmp,0.55,98,0.94,14,1,1,1.0,ipsweep
udp,1910.37,42,0.5,1,1,1,0.0,udpflood
udp,0.22,194,1.0,1,67,1,1.0,normal
icmp,153.4,1461,0.33,1,1,1,0.98,pingofdeath
udp,174.41,42,0.5,1,1,1,0.0,udpflood
icmp,0.64,98,1.0,15,1,1,1.0,ipsweep
tcp,0.27,54,0.5,1,226,226,1.0,tcpsynflood
icmp,0.25,98,0.9,10,1,1,1.0,ipsweep
icmp,20.32,1435,0.5,1,1,1,1.0,pingofdeath
udp,0.08,152,1.0,1,47,1,1.0,normal
tcp,0.37,54,1.0,1,1,1,1.0,normal
tcp,0.75,74,1.0,1,403,1,1.0,portscan
tcp,0.15,54,0.33,1,2,1,1.0,normal
udp,0.6,42,0.5,1,506,1,0.0,portscan
tcp,0.74,54,0.5,1,44,44,0.5,tcpsynflood
icmp,1.14,85,0.8,11,1,1,1.0,ipsweep
icmp,39.65,1559,0.25,1,1,1,1.0,pingofdeath
icmp,2147.38,42,0.5,1,1,1,1.0,icmpflood
icmp,0.95,85,0.8,8,1,1,1.0,ipsweep
icmp,0.36,98,0.8,12,1,1,1.0,ipsweep
udp,0.21,86,1.0,1,1,1,1.0,normal
udp,1027.22,62,1.0,1,1,1,0.0,udpflood
tcp,1.04,54,1.0,1,849,849,1.0,tcpsynflood
tcp,0.8,54,1.0,1,479,479,1.0,tcpsynflood
tcp,0.52,54,0.5,1,20,20,1.0,tcpsynflood
icmp,5039.72,106,0.5,1,1,1,1.0,icmpflood
tcp,0.77,54,0.5,1,218,218,1.0,tcpsynflood
tcp,0.12,115,1.0,1,35,2,1.0,portscan
tcp,1.38,319,0.33,1,2,1,0.88,normal
icmp,55.61,1464,1.0,1,1,1,0.99,pingofdeath
udp,0.07,231,1.0,1,23,1,1.0,normal
tcp,6.37,430,1.0,1,1,1,0.92,normal
udp,1954.33,62,0.25,1,1,1,0.0,udpflood
tcp,0.75,74,1.0,1,685,1,1.0,portscan
icmp,0.23,98,0.2,1,1,1,1.0,normal
tcp,0.65,74,0.5,1,775,1,1.0,portscan
udp,0.06,99,1.0,1,67,1,1.0,normal
udp,0.45,42,0.5,1,1087,6,0.0,portscan
icmp,678.29,98,0.25,1,1,1,1.0,icmpflood
udp,2804.03,42,0.5,1,1,1,0.0,udpflood
udp,3906.55,62,0.17,1,1,1,0.0,udpflood
tcp,0.61,74,1.0,1,1106,1,1.0,portscan
icmp,870.53,106,0.5,1,1,1,1.0,icmpflood
icmp,1557.59,42,0.17,1,1,1,0.89,icmpflood
udp,0.0,102,1.0,1,14,1,1.0,normal
icmp,1097.89,98,0.5,1,1,1,1.0,icmpflood
tcp,0.88,74,0.5,1,555,1,1.0,portscan
icmp,7022.6,42,0.12,1,1,1,0.99,icmpflood
udp,0.31,42,0.2,1,443,7,0.0,portscan
tcp,1.0,74,1.0,1,197,1,1.0,portscan
tcp,0.42,58,1.0,1,462,2,1.0,portscan
tcp,0.28,78,0.2,1,507,507,1.0,tcpsynflood
udp,0.2,113,1.0,2,15,1,1.0,normal
icmp,0.28,98,0.8,21,1,1,0.67,ipsweep
udp,0.17,111,1.0,1,67,1,1.0,normal
tcp,1.51,317,0.33,1,1,1,0.88,normal
icmp,0.55,98,0.67,16,1,1,1.0,ipsweep
tcp,0.44,102,0.5,1,97,1,1.0,portscan
udp,4278.64,100,1.0,1,1,1,0.0,udpflood
icmp,3781.62,52,0.25,1,1,1,1.0,icmpflood
udp,10454.06,62,1.0,1,1,1,0.0,udpflood
tcp,0.14,54,0.5,1,1133,1133,1.0,tcpsynflood
tcp,0.09,58,0.2,1,712,1,1.0,portscan
tcp,0.41,54,1.0,1,449,449,0.5,tcpsynflood
tcp,0.67,54,0.25,1,442,442,1.0,tcpsynflood
icmp,2584.76,42,0.12,1,1,1,0.92,icmpflood
tcp,2.38,1848,1.0,1,1,1,1.0,normal
icmp,2597.42,42,0.33,1,1,1,1.0,icmpflood
tcp,2.06,319,1.0,1,2,1,0.88,normal
udp,3562.81,42,0.25,1,1,1,0.0,udpflood
udp,0.17,250,1.0,1,67,1,1.0,normal
udp,0.88,42,1.0,1,553,4,0.0,portscan
icmp,0.98,98,0.73,18,1,1,1.0,ipsweep
tcp,0.52,54,1.0,1,230,230,1.0,tcpsynflood
tcp,0.54,54,0.33,1,875,875,1.0,tcpsynflood
udp,3612.73,62,0.33,1,1,1,0.0,udpflood
icmp,2334.25,62,0.33,1,1,1,1.0,icmpflood
icmp,128.46,1430,1.0,1,1,1,1.0,pingofdeath
tcp,0.34,74,1.0,1,1230,1,1.0,portscan
tcp,0.61,58,0.2,1,221,1,1.0,portscan
tcp,0.2,54,0.5,1,849,849,1.0,tcpsynflood
tcp,0.41,54,0.2,1,186,186,1.0,tcpsynflood
tcp,0.73,54,1.0,1,541,541,1.0,tcpsynflood
icmp,9803.76,42,0.5,1,1,1,1.0,icmpflood
tcp,1.02,74,0.33,1,83,1,1.0,portscan
tcp,0.2,54,0.5,1,105,105,1.0,tcpsynflood
icmp,0.61,54,0.73,11,1,1,1.0,ipsweep
udp,3197.03,42,1.0,1,1,1,0.0,udpflood
tcp,0.22,74,1.0,1,1165,2,1.0,portscan
tcp,0.18,54,1.0,1,267,267,1.0,tcpsynflood
tcp,0.78,54,0.2,1,513,513,0.5,tcpsynflood
udp,7144.11,42,1.0,1,1,1,0.0,udpflood
icmp,7409.27,1554,0.33,1,1,1,1.0,pingofdeath
udp,14776.95,62,0.2,1,1,1,0.0,udpflood
tcp,2.15,938,1.0,1,2,1,1.0,normal
icmp,4605.47,42,1.0,1,1,1,0.83,icmpflood
icmp,77.24,1438,1.0,1,1,1,1.0,pingofdeath
udp,1613.82,62,1.0,1,1,1,0.0,udpflood
icmp,0.39,98,1.0,22,1,1,0.91,ipsweep
udp,1042.81,42,0.5,1,1,1,0.0,udpflood
tcp,0.22,74,0.5,1,805,2,1.0,portscan
icmp,652.89,42,1.0,1,1,1,0.81,icmpflood
tcp,0.84,54,0.5,1,393,393,1.0,tcpsynflood
tcp,0.48,54,1.0,1,309,309,1.0,tcpsynflood
udp,0.1,111,0.33,1,67,1,1.0,normal
tcp,1.25,938,0.33,1,2,1,1.0,normal
icmp,11154.21,62,0.5,1,1,1,0.98,icmpflood
udp,0.38,42,0.5,1,314,5,0.0,portscan
tcp,1.12,74,1.0,1,1216,1,1.0,portscan
udp,3558.21,42,0.17,1,1,1,0.0,udpflood
udp,17745.51,62,0.5,1,1,1,0.0,udpflood
tcp,0.68,54,0.5,1,219,219,1.0,tcpsynflood
tcp,0.29,54,1.0,1,160,160,1.0,tcpsynflood
tcp,0.59,74,1.0,1,623,1,1.0,portscan
icmp,120.01,1342,1.0,1,1,1,1.0,pingofdeath
tcp,0.98,54,1.0,1,311,311,1.0,tcpsynflood
tcp,0.23,54,1.0,1,1001,1001,1.0,tcpsynflood
tcp,1.21,54,0.2,1,1107,1107,1.0,tcpsynflood
tcp,2.47,266,0.5,1,2,1,1.0,normal
icmp,0.59,98,0.75,8,1,1,1.0,ipsweep
icmp,66960.16,42,0.5,1,1,1,1.0,icmpflood
tcp,0.52,74,0.25,1,225,1,1.0,portscan
udp,4007.67,62,1.0,1,1,1,0.0,udpflood
icmp,1.11,98,1.0,11,1,1,1.0,ipsweep
tcp,0.59,74,1.0,1,817,1,1.0,portscan
tcp,0.98,74,1.0,1,209,1,1.0,portscan
icmp,170.66,1422,0.5,1,1,1,1.0,pingofdeath
tcp,0.67,106,1.0,1,262,262,1.0,tcpsynflood
icmp,0.58,98,1.0,8,1,1,1.0,ipsweep
tcp,2.98,818,0.5,1,7,1,1.0,normal
tcp,0.7,74,1.0,1,378,1,1.0,portscan
tcp,0.52,54,0.25,1,374,374,1.0,tcpsynflood
tcp,0.24,54,0.33,1,244,244,0.28,tcpsynflood
icmp,1475.97,106,0.33,1,1,1,0.99,icmpflood
icmp,1165.87,42,1.0,1,1,1,1.0,icmpflood
tcp,7.58,1119,1.0,1,3,1,0.63,normal
tcp,1.02,477,0.33,1,1,1,1.0,normal
tcp,1.29,384,1.0,1,1,1,0.92,normal
tcp,0.31,54,1.0,1,491,491,1.0,tcpsynflood
tcp,0.62,54,0.25,1,489,489,1.0,tcpsynflood
icmp,8103.77,106,0.5,1,1,1,0.98,icmpflood
udp,108.78,42,1.0,1,1,1,0.0,udpflood
udp,17062.51,62,1.0,1,1,1,0.0,udpflood
icmp,13.29,98,0.25,1,1,1,1.0,normal
icmp,68.9,1408,1.0,1,1,1,1.0,pingofdeath
icmp,2110.54,106,0.2,1,1,1,0.98,icmpflood
tcp,0.22,54,0.5,1,546,546,1.0,tcpsynflood
tcp,2.14,905,0.33,1,6,1,1.0,normal
tcp,0.74,74,0.5,1,205,1,1.0,portscan
tcp,19.3,400,1.0,1,1,1,0.63,normal
tcp,0.62,74,1.0,1,182,1,1.0,portscan
icmp,1032.59,42,0.5,1,1,1,1.0,icmpflood
icmp,0.71,57,0.73,11,1,1,1.0,ipsweep
icmp,76.57,1464,1.0,1,1,1,1.0,pingofdeath
tcp,0.13,68,1.0,1,1,1,0.5,normal
udp,0.52,42,1.0,1,90,3,0.0,portscan
tcp,0.24,54,0.5,1,396,396,1.0,tcpsynflood
icmp,39.09,1439,0.25,1,1,1,1.0,pingofdeath
icmp,235.1,1461,0.2,1,1,1,1.0,pingofdeath
tcp,0.75,74,0.33,1,573,1,1.0,portscan
tcp,0.08,58,0.5,1,196,2,1.0,portscan
icmp,146.93,1464,1.0,1,1,1,1.0,pingofdeath
udp,1359.74,94,1.0,1,1,1,0.0,udpflood
tcp,0.96,54,1.0,1,909,909,1.0,tcpsynflood
icmp,0.51,75,0.89,10,1,1,1.0,ipsweep
udp,0.1,105,0.33,1,63,1,1.0,normal
tcp,0.45,74,0.09,1,797,1,1.0,portscan
udp,140.46,62,0.33,1,1,1,0.0,udpflood
udp,0.21,158,1.0,2,12,1,1.0,normal
icmp,0.11,78,0.94,13,1,1,1.0,ipsweep
tcp,1.36,920,1.0,1,3,1,0.85,normal
tcp,0.49,890,1.0,1,4,1,1.0,normal
icmp,1.72,98,0.2,1,1,1,1.0,normal
tcp,0.3,122,0.33,1,655,655,1.0,tcpsynflood
tcp,0.0,106,1.0,1,2,1,1.0,normal
tcp,0.66,818,0.5,1,7,1,1.0,normal
udp,0.9,85,0.5,1,89,5,0.0,portscan
udp,4489.53,42,0.33,1,1,1,0.0,udpflood
udp,11746.41,42,1.0,1,1,1,0.0,udpflood
tcp,0.26,54,1.0,1,130,130,1.0,tcpsynflood
tcp,0.24,74,0.17,1,524,1,1.0,portscan
tcp,0.34,54,0.5,1,1120,1120,1.0,tcpsynflood
icmp,1.01,75,0.89,12,1,1,1.0,ipsweep
icmp,94.44,1505,0.25,1,1,1,1.0,pingofdeath
icmp,20.67,1577,0.25,1,1,1,1.0,pingofdeath
icmp,0.65,98,0.7,18,1,1,1.0,ipsweep
icmp,0.66,98,0.69,12,1,1,1.0,ipsweep
tcp,0.66,54,1.0,1,1094,1094,1.0,tcpsynflood
icmp,0.48,71,0.92,18,1,1,1.0,ipsweep
tcp,0.89,54,0.5,1,301,301,1.0,tcpsynflood
icmp,1.01,78,1.0,13,1,1,1.0,ipsweep
tcp,0.65,74,0.5,1,435,1,0.1,portscan
udp,0.37,150,1.0,1,67,1,1.0,normal
udp,0.25,42,0.25,1,314,3,0.0,portscan
icmp,1366.36,42,0.25,1,1,1,1.0,icmpflood
udp,8009.68,62,1.0,1,1,1,0.0,udpflood
tcp,6.01,292,0.5,1,2,1,1.0,normal
udp,1.14,42,0.5,1,217,1,0.0,portscan
icmp,1153.23,90,0.5,1,1,1,1.0,icmpflood
udp,2600.22,42,1.0,1,1,1,0.0,udpflood
tcp,0.31,54,1.0,1,260,260,0.28,tcpsynflood
icmp,0.2,98,0.83,11,1,1,0.88,ipsweep
tcp,0.13,54,1.0,1,6,1,1.0,normal
tcp,0.28,78,0.5,1,212,212,1.0,tcpsynflood
tcp,0.25,54,0.5,1,507,507,0.5,tcpsynflood
icmp,53.9,1308,0.33,1,1,1,0.96,pingofdeath
tcp,0.23,74,0.33,1,99,1,1.0,portscan
udp,4034.48,62,1.0,1,1,1,0.0,udpflood
tcp,0.97,920,1.0,1,3,1,0.85,normal
udp,0.81,42,0.5,1,346,3,0.0,portscan
icmp,0.39,98,0.94,16,1,1,1.0,ipsweep
tcp,0.35,74,1.0,1,136,1,1.0,portscan
udp,4384.38,42,1.0,1,1,1,0.0,udpflood
tcp,5.6,1049,1.0,1,1,1,0.89,normal
icmp,261.96,1508,0.17,1,1,1,1.0,pingofdeath
icmp,105.61,1395,1.0,1,1,1,1.0,pingofdeath
udp,5572.8,42,0.2,1,1,1,0.0,udpflood
icmp,0.75,98,0.78,14,1,1,1.0,ipsweep
tcp,0.23,54,1.0,1,1,1,0.5,normal
tcp,0.36,54,0.33,1,126,126,1.0,tcpsynflood
icmp,98.48,1447,0.5,1,1,1,1.0,pingofdeath
udp,4249.73,119,0.2,1,1,1,0.0,udpflood
icmp,0.93,98,0.83,5,1,1,1.0,ipsweep
tcp,0.21,54,0.25,1,175,175,1.0,tcpsynflood
udp,17095.71,62,1.0,1,1,1,0.0,udpflood
tcp,0.64,74,1.0,1,674,1,1.0,portscan
tcp,0.84,74,0.5,1,945,1,1.0,portscan
icmp,1821.81,42,0.33,1,1,1,1.0,icmpflood
tcp,1.17,54,0.33,1,937,937,1.0,tcpsynflood
udp,3316.28,42,0.5,1,1,1,0.0,udpflood
udp,0.0,149,1.0,1,46,1,1.0,normal
icmp,119376.68,42,0.2,1,1,1,1.0,icmpflood
tcp,0.2,54,1.0,1,1214,1214,1.0,tcpsynflood
udp,505.2,62,0.2,1,1,1,0.0,udpflood
tcp,0.85,54,0.5,1,269,269,1.0,tcpsynflood
icmp,60899.89,42,0.5,1,1,1,1.0,icmpflood
tcp,0.64,54,0.2,1,929,929,1.0,tcpsynflood
icmp,0.97,78,0.76,13,1,1,1.0,ipsweep
tcp,0.19,54,1.0,1,406,406,1.0,tcpsynflood
udp,9848.58,42,0.33,1,1,1,0.0,udpflood
icmp,69.55,1556,1.0,1,1,1,1.0,pingofdeath
tcp,0.17,54,1.0,1,427,427,1.0,tcpsynflood
udp,2557.9,42,0.25,1,1,1,0.0,udpflood
icmp,0.89,98,0.8,19,1,1,1.0,ipsweep
tcp,0.3,54,1.0,1,1,1,1.0,normal
tcp,0.54,74,0.25,1,592,1,1.0,portscan
icmp,752.68,98,1.0,1,1,1,0.66,icmpflood
icmp,10110.39,54,0.25,1,1,1,0.67,icmpflood
udp,14642.63,62,0.5,1,1,1,0.0,udpflood
tcp,1.25,694,1.0,1,2,1,1.0,normal
udp,0.06,119,0.33,1,63,1,1.0,normal
icmp,0.32,54,1.0,15,1,1,1.0,ipsweep
udp,0.87,111,1.0,1,14,1,0.2,normal
tcp,0.75,74,1.0,1,232,1,1.0,portscan
udp,0.57,42,0.5,1,222,1,0.0,portscan
udp,0.09,42,0.5,1,269,7,0.0,portscan
tcp,0.19,74,1.0,1,311,1,1.0,portscan
icmp,1028.36,42,0.5,1,1,1,1.0,icmpflood
tcp,1.14,54,1.0,1,1348,1348,1.0,tcpsynflood
icmp,177.11,1321,0.5,1,1,1,1.0,pingofdeath
tcp,2.59,521,1.0,1,4,1,1.0,normal
tcp,0.63,74,1.0,1,735,2,0.5,portscan
udp,0.08,160,1.0,2,15,1,1.0,normal
tcp,0.95,54,0.25,1,963,963,1.0,tcpsynflood
icmp,2487.02,42,0.2,1,1,1,1.0,icmpflood
udp,0.18,99,1.0,2,22,1,1.0,normal
tcp,1.15,596,1.0,1,4,1,1.0,normal
udp,0.17,130,1.0,1,14,1,1.0,normal
udp,3655.0,99,0.2,1,1,1,0.0,udpflood
icmp,0.93,98,1.0,9,1,1,1.0,ipsweep
udp,17533.44,62,1.0,1,1,1,0.0,udpflood
tcp,0.23,54,1.0,1,64,64,1.0,tcpsynflood
icmp,2549.31,42,0.5,1,1,1,0.96,icmpflood
udp,17894.35,42,1.0,1,1,1,0.0,udpflood
udp,9680.45,42,0.33,1,1,1,0.0,udpflood
udp,10323.23,62,1.0,1,1,1,0.0,udpflood
udp,4326.44,42,1.0,1,1,1,0.0,udpflood
tcp,0.11,54,1.0,1,2,1,1.0,normal
tcp,1.78,54,1.0,1,4,1,0.5,normal
tcp,0.37,54,0.5,1,103,103,1.0,tcpsynflood
tcp,0.28,54,0.2,1,58,58,1.0,tcpsynflood
tcp,97.79,2068,1.0,1,1,1,0.82,normal
tcp,3.34,430,1.0,1,1,1,0.89,normal
icmp,167.73,1398,1.0,1,1,1,0.98,pingofdeath
udp,2419.6,62,1.0,1,1,1,0.0,udpflood
udp,18235.0,62,1.0,1,1,1,0.0,udpflood
udp,128.19,62,1.0,1,1,1,0.0,udpflood
tcp,0.53,74,1.0,1,552,1,1.0,portscan
tcp,1.0,1090,1.0,1,3,1,0.94,normal
tcp,1.09,74,1.0,1,358,1,1.0,portscan
icmp,2023.05,42,0.5,1,1,1,0.99,icmpflood
icmp,831.94,42,0.33,1,1,1,0.99,icmpflood
tcp,2.55,778,1.0,1,3,1,1.0,normal
tcp,0.91,54,1.0,1,684,684,1.0,tcpsynflood
icmp,453.26,98,1.0,1,1,1,1.0,icmpflood
icmp,120.23,1494,1.0,1,1,1,1.0,pingofdeath
tcp,0.27,54,1.0,1,2,1,0.5,normal
udp,2699.48,55,0.5,1,1,1,0.0,udpflood
udp,0.33,145,1.0,1,67,1,0.5,normal
udp,926.42,128,0.33,1,1,1,0.0,udpflood
icmp,1.13,98,0.5,1,1,1,0.92,normal
udp,16520.51,42,0.5,1,1,1,0.0,udpflood
udp,606.34,42,0.33,1,1,1,0.0,udpflood
tcp,0.25,54,1.0,1,59,59,1.0,tcpsynflood
udp,0.1,111,1.0,1,67,1,1.0,normal
udp,7894.41,42,0.5,1,1,1,0.0,udpflood
udp,0.19,118,1.0,1,46,1,1.0,normal
udp,0.07,164,0.33,1,63,1,1.0,normal
icmp,1669.4,42,0.33,1,1,1,0.26,icmpflood
icmp,2966.7,1575,1.0,1,1,1,1.0,pingofdeath
udp,4975.34,42,1.0,1,1,1,0.0,udpflood
udp,1559.19,42,0.33,1,1,1,0.0,udpflood
icmp,6195.08,106,0.5,1,1,1,1.0,icmpflood
udp,0.23,187,1.0,1,19,1,1.0,normal
icmp,1176.03,98,0.5,1,1,1,1.0,icmpflood
udp,0.08,42,1.0,1,576,2,0.0,portscan
tcp,1.12,97,1.0,1,8,1,0.8,normal
udp,17672.9,62,0.25,1,1,1,0.0,udpflood
icmp,0.45,98,0.8,7,1,1,1.0,ipsweep
udp,11537.97,42,1.0,1,1,1,0.0,udpflood
tcp,1.12,556,1.0,1,2,1,1.0,normal
icmp,0.75,78,1.0,12,1,1,1.0,ipsweep
icmp,2625.47,106,0.67,2,1,1,1.0,icmpflood
icmp,1834.01,42,1.0,1,1,1,1.0,icmpflood
icmp,416.08,98,0.25,1,1,1,1.0,icmpflood
icmp,186.88,1302,1.0,1,1,1,1.0,pingofdeath
icmp,170.08,1316,0.33,1,1,1,0.98,pingofdeath
icmp,5598.62,42,0.33,1,1,1,1.0,icmpflood
udp,6702.7,62,1.0,1,1,1,0.0,udpflood
udp,0.12,119,1.0,1,67,1,1.0,normal
tcp,0.35,74,1.0,1,618,1,1.0,portscan
icmp,2514.15,42,1.0,1,1,1,1.0,icmpflood
udp,0.35,42,0.5,1,392,6,0.0,portscan
tcp,0.87,54,1.0,1,461,461,1.0,tcpsynflood
icmp,13333.48,42,0.33,1,1,1,0.85,icmpflood
tcp,0.68,54,0.5,1,165,165,1.0,tcpsynflood
